ProductServicesID|UID|Code|Name|Description|Price|Cost|Category|IsDelete|ForSale|Qty|MRP|ManufacturerID|ServiceDuration|TrackInventory|LastModifyDateTime|IsFavourite|CreatedOn|CreatedBy|LastModifyBy|SyncWithGodam|SyncDateTime|SubCategoryID|StyleCode|Color|Size|ISBN|ItemType|ValidityInDaysForGiftVoucher|ValidityInDaysForPackage|IsDefineItemForPackage|IsUniqueNo|UniqueLabel|MigrationID|EnableBatchTracking|StockKeepingUOM|PurchaseUOM|SalesUOM|IsRepack|ERPID|IsMRPTaxInclusive|IsSerialEnable|ItemGroupCode|IsTaxEnableForPackage|HSNCode|UseGlobalGSTTaxMaster|AllowDecimalInQty|NewProductServicesID|IsRechargable|ComputeAsAdditionalCharges|PrintGroupType
1531485|25457|8901751007022|CYCLE VASU LOBAN SAMBRSNI||12.00|9.17|26297|false|true|0.00|12.00|(null)|(null)|true|2017-12-16 17:25:06|false|2017-08-28 11:56:38|639381|639381|(null)|(null)|65422|(null)|(null)|(null)|(null)|1|0|0|false|false||(null)|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|false||false|true|(null)|(null)|(null)|(null)
1531487|25457|8901751005677|CYCLE BANSURI||50.00|41.67|26297|false|true|0.00|50.00|(null)|(null)|true|2017-08-28 11:58:45|false|2017-08-28 11:58:45|639381|639381|(null)|(null)|65482|(null)|(null)|(null)|(null)|1|0|0|false|false||(null)|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|false||false|true|(null)|(null)|(null)|(null)
1531490|25457|8901751007336|CYCLE HERITAGE RADIANT ROSE||50.00|41.67|26297|false|true|0.00|50.00|(null)|(null)|true|2017-08-28 12:00:15|false|2017-08-28 12:00:15|639381|639381|(null)|(null)|65482|(null)|(null)|(null)|(null)|1|0|0|false|false||(null)|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|false||false|true|(null)|(null)|(null)|(null)
1519430|25457|8901030419881|DOVE INDULGENT NOURISH@400ML||375.00|323.90|26297|false|true|0.00|375.00|(null)|(null)|true|2017-08-25 19:08:25|false|2017-08-25 19:08:25|639381|639381|(null)|(null)|65409|(null)|(null)|(null)|(null)|1|0|0|false|false||(null)|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|false||false|true|(null)|(null)|(null)|(null)
1519431|25457|8901030417481|DOVE GOFRESH NOURISH@100ML||130.00|104.54|26297|false|true|0.00|130.00|(null)|(null)|true|2017-11-25 16:27:48|(null)|2017-08-25 19:09:37|639381|639381|(null)|(null)|65409|(null)|(null)|(null)|(null)|1|0|0|false|false|(null)|(null)|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|false||false|true|(null)|(null)|(null)|(null)
1519432|25457|8901030419850|DOVE ESSENTIAL NURISH@400ML||350.00|302.30|26297|false|true|0.00|350.00|(null)|(null)|true|2017-08-25 19:11:34|false|2017-08-25 19:11:34|639381|639381|(null)|(null)|65409|(null)|(null)|(null)|(null)|1|0|0|false|false||(null)|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|false||false|true|(null)|(null)|(null)|(null)
1519436|25457|8901030622519|CITRA SPOT LESS @50GM||199.00|174.56|26297|false|true|0.00|199.00|(null)|(null)|true|2018-02-09 16:30:01|false|2017-08-25 19:15:42|639381|639381|(null)|(null)|65426|(null)|(null)|(null)|(null)|1|0|0|false|false||(null)|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|false||false|true|(null)|(null)|(null)|(null)
1519437|25457|8901030644764|CITRA SPOTLESS @18GM||59.00|47.61|26297|false|true|0.00|59.00|(null)|(null)|true|2017-12-30 15:21:10|false|2017-08-25 19:17:19|639381|639381|(null)|(null)|65426|(null)|(null)|(null)|(null)|1|0|0|false|false||(null)|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|false||false|true|(null)|(null)|(null)|(null)
1519439|25457|8901030621369|CITRA PEARL FAIR@50GM||85.00|68.60|26297|false|true|0.00|85.00|(null)|(null)|true|2017-08-25 19:18:45|false|2017-08-25 19:18:45|639381|639381|(null)|(null)|65427|(null)|(null)|(null)|(null)|1|0|0|false|false||(null)|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|false||false|true|(null)|(null)|(null)|(null)
1519441|25457|8901030621376|CITRA PEARL FAIR@100GM||160.00|140.35|26297|false|true|0.00|160.00|(null)|(null)|true|2018-02-09 16:30:01|false|2017-08-25 19:19:43|639381|639381|(null)|(null)|65427|(null)|(null)|(null)|(null)|1|0|0|false|false||(null)|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|false||false|true|(null)|(null)|(null)|(null)
1519442|25457|8901030621383|CITRA PEARL FAIR@7.5GM||10.00|8.80|26297|false|true|0.00|10.00|(null)|(null)|true|2017-08-25 19:20:48|false|2017-08-25 19:20:48|639381|639381|(null)|(null)|65427|(null)|(null)|(null)|(null)|1|0|0|false|false||(null)|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|false||false|true|(null)|(null)|(null)|(null)
1519443|25457|8901030621406|CITRA PEARL FAIR@50GM||199.00|159.59|26297|false|true|0.00|199.00|(null)|(null)|true|2017-12-30 15:21:10|false|2017-08-25 19:21:47|639381|639381|(null)|(null)|65426|(null)|(null)|(null)|(null)|1|0|0|false|false||(null)|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|false||false|true|(null)|(null)|(null)|(null)
1519446|25457|8901030644757|CITRA PEARL FAIR@18GM||59.00|51.75|26297|false|true|0.00|59.00|(null)|(null)|true|2018-01-27 16:46:04|false|2017-08-25 19:22:46|639381|639381|(null)|(null)|65426|(null)|(null)|(null)|(null)|1|0|0|false|false||(null)|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|false||false|true|(null)|(null)|(null)|(null)
1519539|25457|8901030622472|CITRA PIMPLE CLEAR@50GM||75.00|65.79|26297|false|true|0.00|75.00|(null)|(null)|true|2018-01-27 16:46:04|false|2017-08-25 19:23:43|639381|639381|(null)|(null)|65427|(null)|(null)|(null)|(null)|1|0|0|false|false||(null)|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|false||false|true|(null)|(null)|(null)|(null)
1519542|25457|8901030622489|CITRA PIMPLE CLEAR @100GM||140.00|122.80|26297|false|true|0.00|140.00|(null)|(null)|true|2018-02-09 16:30:01|false|2017-08-25 19:24:36|639381|639381|(null)|(null)|65427|(null)|(null)|(null)|(null)|1|0|0|false|false||(null)|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|false||false|true|(null)|(null)|(null)|(null)
1518019|25457|994|MUSKAN DRYFRUIT MIX@200GM||50.00|38.00|26297|false|true|0.00|50.00|(null)|(null)|true|2017-08-25 17:32:26|false|2017-08-25 14:26:50|639381|637515|(null)|(null)|65408|(null)|(null)|(null)|(null)|1|0|0|false|false||(null)|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|false||false|true|(null)|(null)|(null)|(null)
1531512|25457|9101972218200|SUKHSHANTI ANANY DHOOP||10.00|7.50|26297|false|true|0.00|10.00|(null)|(null)|true|2017-08-28 12:30:59|false|2017-08-28 12:30:59|639381|639381|(null)|(null)|65422|(null)|(null)|(null)|(null)|1|0|0|false|false||(null)|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|false||false|true|(null)|(null)|(null)|(null)
1531603|25457|8901526211746|GARINER FRUCTIS OIL -IN-CREAM||100.00|89.28|26297|false|true|0.00|100.00|(null)|(null)|true|2017-08-28 13:07:15|false|2017-08-28 13:07:15|639381|639381|(null)|(null)|65403|(null)|(null)|(null)|(null)|1|0|0|false|false||(null)|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|false||false|true|(null)|(null)|(null)|(null)
1531605|25457|8992222053105|GATSBY BRITISH WAVE||180.00|160.71|26297|false|true|0.00|180.00|(null)|(null)|true|2017-08-28 13:08:40|false|2017-08-28 13:08:40|639381|639381|(null)|(null)|65415|(null)|(null)|(null)|(null)|1|0|0|false|false||(null)|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|false||false|true|(null)|(null)|(null)|(null)
1531607|25457|4902806000313|GATSBY WATER GLOSS SUPER HARD||100.00|89.28|26297|false|true|0.00|100.00|(null)|(null)|true|2017-08-28 13:10:22|false|2017-08-28 13:10:22|639381|639381|(null)|(null)|65403|(null)|(null)|(null)|(null)|1|0|0|false|false||(null)|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|false||false|true|(null)|(null)|(null)|(null)
1532795|25457|8904137457596|CHUK-DE SAFED TILL@100GM||30.00|21.00|26297|false|true|0.00|30.00|(null)|(null)|true|2017-08-28 14:22:16|false|2017-08-28 14:22:16|639381|639381|(null)|(null)|65463|(null)|(null)|(null)|(null)|1|0|0|false|false||(null)|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|false||false|true|(null)|(null)|(null)|(null)
1522250|25457|4902430754224|WHISPERPAD JADE BUNDLE||120.00|106.07|26297|false|true|0.00|120.00|(null)|(null)|true|2017-08-26 15:48:30|false|2017-08-26 15:48:30|639381|639381|(null)|(null)|65484|(null)|(null)|(null)|(null)|1|0|0|false|false||(null)|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|false||false|true|(null)|(null)|(null)|(null)
1522491|25457|8906001380481|CREMICA  GOLDEN BYTES MIX NUTS||10.00|9.01|26297|false|true|0.00|10.00|(null)|(null)|true|2017-08-26 16:08:21|false|2017-08-26 16:08:21|639381|639381|(null)|(null)|65408|(null)|(null)|(null)|(null)|1|0|0|false|false||(null)|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|false||false|true|(null)|(null)|(null)|(null)
1522492|25457|8906001380504|CREMICA GOLDEN BYTES BUTTER||10.00|9.01|26297|false|true|0.00|10.00|(null)|(null)|true|2017-08-26 16:10:07|false|2017-08-26 16:10:07|639381|639381|(null)|(null)|65408|(null)|(null)|(null)|(null)|1|0|0|false|false||(null)|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|false||false|true|(null)|(null)|(null)|(null)
1522814|25457|8904063255518|HALDIRAMS WHOOPIES||10.00|8.81|26297|false|true|0.00|10.00|(null)|(null)|true|2017-08-26 17:52:52|false|2017-08-26 17:15:17|639381|639381|(null)|(null)|65460|(null)|(null)|(null)|(null)|1|0|0|false|false||(null)|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|false||false|true|(null)|(null)|(null)|(null)
1522819|25457|8904063257512|HALDIRAMS WHOOPIES@70GM||20.00|17.51|26297|false|true|0.00|20.00|(null)|(null)|true|2017-08-26 17:17:20|false|2017-08-26 17:17:20|639381|639381|(null)|(null)|65460|(null)|(null)|(null)|(null)|1|0|0|false|false||(null)|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|false||false|true|(null)|(null)|(null)|(null)
1522821|25457|8904063259141|HALDIRAMS SNAC LITE@80GM||20.00|17.51|26297|false|true|0.00|20.00|(null)|(null)|true|2017-08-26 17:20:58|false|2017-08-26 17:20:58|639381|639381|(null)|(null)|65460|(null)|(null)|(null)|(null)|1|0|0|false|false||(null)|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|false||false|true|(null)|(null)|(null)|(null)
1536552|25457|8901088111379|SET WET ULTIMATE HOLD||50.00|44.96|26297|false|true|0.00|50.00|(null)|(null)|true|2017-08-28 16:30:00|false|2017-08-28 16:30:00|639381|639381|(null)|(null)|65415|(null)|(null)|(null)|(null)|1|0|0|false|false||(null)|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|false||false|true|(null)|(null)|(null)|(null)
1541367|25457|8901192217011|CATCH JALJEERA @50GM||28.00|22.14|26297|false|true|0.00|28.00|(null)|(null)|true|2017-08-29 12:06:42|false|2017-08-29 12:06:42|639381|639381|(null)|(null)|65463|(null)|(null)|(null)|(null)|1|0|0|false|false||(null)|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|false||false|true|(null)|(null)|(null)|(null)
1541386|25457|0164|SHYAM CHANA DAL MASALA@250GM||52.00|38.99|26297|false|true|0.00|52.00|(null)|(null)|true|2018-02-04 14:02:38|(null)|2017-08-29 12:24:02|639381|639993|(null)|(null)|65460|(null)|(null)|(null)|(null)|1|0|0|false|false|(null)|(null)|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|false||false|false|(null)|(null)|(null)|0
1522828|25457|8904063201157|HALDIRAM  PUDINA TREAT@60.5GM||25.00|17.51|26297|false|true|0.00|25.00|(null)|(null)|true|2017-10-13 13:28:05|(null)|2017-08-26 17:24:23|639381|637515|(null)|(null)|65460|(null)|(null)|(null)|(null)|1|0|0|false|false|0|(null)|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|false||false|false|(null)|(null)|(null)|0
1522831|25457|8904063251930|HALDIRAM CHIPS MAST MASALA@65.5GM||25.00|17.51|26297|false|true|0.00|25.00|(null)|(null)|true|2017-10-10 11:06:56|(null)|2017-08-26 17:25:31|639381|637515|(null)|(null)|65460|(null)|(null)|(null)|(null)|1|0|0|false|false|0|(null)|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|false||false|false|(null)|(null)|(null)|(null)
1541485|25457|8903105000291|YARDLEY LACE @150ML||249.00|222.32|26297|false|true|0.00|249.00|(null)|(null)|true|2017-08-29 13:06:38|false|2017-08-29 13:06:38|639381|639381|(null)|(null)|65417|(null)|(null)|(null)|(null)|1|0|0|false|false||(null)|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|false||false|true|(null)|(null)|(null)|(null)
1541488|25457|8903105001144|YARDLEY ENGLISH ROSE@120ML||275.00|217.00|26297|false|true|0.00|275.00|(null)|(null)|true|2017-10-07 12:32:25|false|2017-08-29 13:07:55|639381|639381|(null)|(null)|65417|(null)|(null)|(null)|(null)|1|0|0|false|false||(null)|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|false||false|true|(null)|(null)|(null)|(null)
1541490|25457|8903105000376|YARDLEY MORNING DEW@150ML||199.00|177.68|26297|false|true|0.00|199.00|(null)|(null)|true|2017-08-29 13:09:16|false|2017-08-29 13:09:16|639381|639381|(null)|(null)|65417|(null)|(null)|(null)|(null)|1|0|0|false|false||(null)|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|false||false|true|(null)|(null)|(null)|(null)
1541497|25457|8901277013095|PARK AVENUE GOOD MORNING@||257.00|229.46|26297|false|true|0.00|257.00|(null)|(null)|true|2017-08-29 13:12:36|false|2017-08-29 13:12:36|639381|639381|(null)|(null)|65417|(null)|(null)|(null)|(null)|1|0|0|false|false||(null)|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|false||false|true|(null)|(null)|(null)|(null)
1541499|25457|8903105000093|YARDLEY LACE@150ML||199.00|177.68|26297|false|true|0.00|199.00|(null)|(null)|true|2017-08-29 13:14:36|false|2017-08-29 13:14:36|639381|639381|(null)|(null)|65417|(null)|(null)|(null)|(null)|1|0|0|false|false||(null)|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|false||false|true|(null)|(null)|(null)|(null)
1541502|25457|8901725950408|ENGAGE JUMP@150ML||199.00|1776.68|26297|false|true|0.00|199.00|(null)|(null)|true|2017-08-29 13:16:36|false|2017-08-29 13:16:36|639381|639381|(null)|(null)|65417|(null)|(null)|(null)|(null)|1|0|0|false|false||(null)|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|false||false|true|(null)|(null)|(null)|(null)
1541506|25457|8903105001465|YARDLEY GENTLEMAN ADVENTURE||600.00|535.71|26297|false|true|0.00|600.00|(null)|(null)|true|2017-08-29 13:18:41|false|2017-08-29 13:18:41|639381|639381|(null)|(null)|65417|(null)|(null)|(null)|(null)|1|0|0|false|false||(null)|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|false||false|true|(null)|(null)|(null)|(null)
1541511|25457|4005900354273|NIVEA MEN PROTECT & CARE@50ML||165.00|131.42|26297|false|true|0.00|165.00|(null)|(null)|true|2017-10-31 18:13:09|false|2017-08-29 13:23:54|639381|639381|(null)|(null)|65415|(null)|(null)|(null)|(null)|1|0|0|false|false||(null)|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|false||false|true|(null)|(null)|(null)|(null)
1541516|25457|8906055790618|LAYER SHOT  ROCK@135ML||187.50|187.50|26297|false|true|0.00|187.50|0|0|true|2017-08-29 13:28:19|false|2017-08-29 13:27:08|639381|639381|(null)|(null)|65417|(null)|(null)|(null)|(null)|1|0|0|false|false||(null)|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|false||false|true|(null)|(null)|(null)|(null)
1541524|25457|8903105001489|YARDLEY ORIGINAL||699.00|624.11|26297|false|true|0.00|699.00|(null)|(null)|true|2017-08-29 13:33:07|false|2017-08-29 13:33:07|639381|639381|(null)|(null)|65417|(null)|(null)|(null)|(null)|1|0|0|false|false||(null)|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|false||false|true|(null)|(null)|(null)|(null)
1541528|25457|8903105001496|YARDLEY CITRUS & WOOD||600.00|535.71|26297|false|true|0.00|600.00|(null)|(null)|true|2017-08-29 13:34:28|false|2017-08-29 13:34:28|639381|639381|(null)|(null)|65417|(null)|(null)|(null)|(null)|1|0|0|false|false||(null)|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|false||false|true|(null)|(null)|(null)|(null)
1541562|25457|8901277013729|PARK AVENUE REGAL@120ML||250.00|201.08|26297|false|true|0.00|250.00|(null)|(null)|true|2017-12-04 15:54:09|false|2017-08-29 13:38:14|639381|639381|(null)|(null)|65417|(null)|(null)|(null)|(null)|1|0|0|false|false||(null)|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|false||false|true|(null)|(null)|(null)|(null)
1541804|25457|8901088098502|SET WET  MISCHIEF AVATAR||190.00|169.64|26297|false|true|0.00|190.00|(null)|(null)|true|2017-08-29 13:51:06|false|2017-08-29 13:51:06|639381|639381|(null)|(null)|65417|(null)|(null)|(null)|(null)|1|0|0|false|false||(null)|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|false||false|true|(null)|(null)|(null)|(null)
1541823|25457|8901088098496|SET WETSWAG AVATAR||190.00|169.64|26297|false|true|0.00|190.00|(null)|(null)|true|2017-08-29 13:59:26|false|2017-08-29 13:59:26|639381|639381|(null)|(null)|65417|(null)|(null)|(null)|(null)|1|0|0|false|false||(null)|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|false||false|true|(null)|(null)|(null)|(null)
1541825|25457|8901030557712|AXE  PROVOKE||195.00|174.11|26297|false|true|0.00|195.00|(null)|(null)|true|2017-08-29 14:00:23|false|2017-08-29 14:00:23|639381|639381|(null)|(null)|65417|(null)|(null)|(null)|(null)|1|0|0|false|false||(null)|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|false||false|true|(null)|(null)|(null)|(null)
1541829|25457|8901030573217|dove dryness||50.10|50.10|26297|false|true|0.00|50.10|0|0|true|2017-08-29 14:04:42|(null)|2017-08-29 14:04:42|637515|637515|(null)|(null)|65457|(null)|(null)|(null)|(null)|1|0|0|false|false||(null)|true|39287|39287|39287|false|(null)|(null)|(null)|(null)|false||false|true|(null)|(null)|(null)|(null)
1541957|25457|4005900250513|NIVEA PROTECT & CARE@150ML||199.00|177.68|26297|false|true|0.00|199.00|(null)|(null)|true|2017-08-29 14:41:47|false|2017-08-29 14:41:47|639381|639381|(null)|(null)|65417|(null)|(null)|(null)|(null)|1|0|0|false|false||(null)|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|false||false|true|(null)|(null)|(null)|(null)
1542952|25457|8901396512516|MORTEIN INSTA @600ML||289.00|241.71|26297|false|true|0.00|289.00|(null)|(null)|true|2017-10-10 19:19:57|false|2017-08-29 15:59:48|639381|639381|(null)|(null)|65445|(null)|(null)|(null)|(null)|1|0|0|false|false||(null)|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|false||false|true|(null)|(null)|(null)|(null)
1542958|25457|8901396523611|MORTEIN INSTA TWIN PACK||99.00|84.60|26297|false|true|0.00|99.00|(null)|(null)|true|2017-08-29 16:03:49|false|2017-08-29 16:03:49|639381|639381|(null)|(null)|65445|(null)|(null)|(null)|(null)|1|0|0|false|false||(null)|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|false||false|true|(null)|(null)|(null)|(null)
1531492|25457|8901751000870|CYCLE LIA PRIME ROSE||50.00|41.66|26297|false|true|0.00|50.00|(null)|(null)|true|2018-03-13 13:20:23|false|2017-08-28 12:01:20|639381|639381|(null)|(null)|65482|(null)|(null)|(null)|(null)|1|0|0|false|false||(null)|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|false||false|true|(null)|(null)|(null)|(null)
1543587|25457|8901396040804|VANISH OXI ACTION @800ML|(null)|199.00|180.91|26297|false|true|0.00|199.00|(null)|0|true|2018-01-09 16:58:26|(null)|2017-08-29 16:41:25|639381|637515|(null)|(null)|65420|(null)|(null)|(null)|(null)|1|0|0|false|false|(null)|(null)|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|false||false|false|(null)|(null)|(null)|0
1543596|25457|8901396115502|LIZOL SANDAL@2LIT||315.00|286.36|26297|false|true|0.00|315.00|(null)|(null)|true|2017-08-29 16:47:02|false|2017-08-29 16:47:02|639381|639381|(null)|(null)|65412|(null)|(null)|(null)|(null)|1|0|0|false|false||(null)|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|false||false|true|(null)|(null)|(null)|(null)
1543612|25457|8901396140184|JIZOL FLORAL@975ML||158.00|143.64|26297|false|true|0.00|158.00|(null)|(null)|true|2017-08-29 16:50:48|false|2017-08-29 16:50:48|639381|639381|(null)|(null)|65412|(null)|(null)|(null)|(null)|1|0|0|false|false||(null)|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|false||false|true|(null)|(null)|(null)|(null)
1543614|25457|8901396139188|LIZOL CITRUS @975ML||158.00|143.64|26297|false|true|0.00|158.00|(null)|(null)|true|2017-11-07 10:12:27|false|2017-08-29 16:51:39|639381|639381|(null)|(null)|65412|(null)|(null)|(null)|(null)|1|0|0|false|false||(null)|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|false||false|true|(null)|(null)|(null)|(null)
1545178|25457|8901012121757|BAND AID WATER PROOF||2.50|1.59|26297|false|true|0.00|2.50|(null)|(null)|true|2017-10-10 18:44:05|false|2017-08-29 18:42:24|639381|639381|(null)|(null)|65440|(null)|(null)|(null)|(null)|1|0|0|false|false||(null)|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|false||false|true|(null)|(null)|(null)|(null)
1545181|25457|8901012121726|BAND AID FLEXI||2.00|1.28|26297|false|true|0.00|2.00|(null)|(null)|true|2017-08-29 18:43:48|false|2017-08-29 18:43:48|639381|639381|(null)|(null)|65440|(null)|(null)|(null)|(null)|1|0|0|false|false||(null)|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|false||false|true|(null)|(null)|(null)|(null)
1548074|25457|8904109400421|PATANJALI COCONUT OIL@200ML||62.00|55.11|26297|false|true|0.00|62.00|(null)|(null)|true|2017-12-10 12:03:39|false|2017-08-30 11:30:05|639381|639381|(null)|(null)|65432|(null)|(null)|(null)|(null)|1|0|0|false|false||(null)|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|false||false|true|(null)|(null)|(null)|(null)
1548082|25457|8904109464515|PATANJALI SUPER DISH WASH @200ML||50.00|44.47|26297|false|true|0.00|50.00|(null)|(null)|true|2017-08-30 11:38:38|false|2017-08-30 11:38:38|639381|639381|(null)|(null)|65423|(null)|(null)|(null)|(null)|1|0|0|false|false||(null)|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|false||false|true|(null)|(null)|(null)|(null)
1548084|25457|8904109451300|PATANJALI ANTI DANDRUFF KESHKANTI||3.00|2.67|26297|false|true|0.00|3.00|(null)|(null)|true|2017-08-30 11:40:32|false|2017-08-30 11:40:32|639381|639381|(null)|(null)|65457|(null)|(null)|(null)|(null)|1|0|0|false|false||(null)|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|false||false|true|(null)|(null)|(null)|(null)
1548095|25457|8904109450389|PATANJALI MILK PROTEIN KESH KANTI||3.00|2.67|26297|false|true|0.00|3.00|(null)|(null)|true|2017-08-30 11:41:41|false|2017-08-30 11:41:41|639381|639381|(null)|(null)|65457|(null)|(null)|(null)|(null)|1|0|0|false|false||(null)|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|false||false|true|(null)|(null)|(null)|(null)
1548401|25457|8908008049002|FRESHEE SKIN-O-FRIENDLY@200PULLS||130.00|110.00|26297|false|true|0.00|130.00|(null)|(null)|true|2017-08-30 12:00:42|false|2017-08-30 12:00:42|639381|639381|(null)|(null)|65415|(null)|(null)|(null)|(null)|1|0|0|false|false||(null)|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|false||false|true|(null)|(null)|(null)|(null)
1548406|25457|8908008049064|FRESHEE PREMIUM LUNCHEON@50PULLS||110.00|60.00|26297|false|true|0.00|110.00|(null)|(null)|true|2017-08-30 12:02:36|false|2017-08-30 12:02:36|639381|639381|(null)|(null)|65403|(null)|(null)|(null)|(null)|1|0|0|false|false||(null)|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|false||false|true|(null)|(null)|(null)|(null)
1548435|25457|8908004062104|FRESHEE ALUMINIUM FOIL@72M|(null)|445.00|203.39|26297|false|true|0.00|445.00|(null)|0|true|2018-03-07 11:26:18|(null)|2017-08-30 12:04:37|639381|637515|(null)|(null)|65403|(null)|(null)|(null)|(null)|1|0|0|false|false|(null)|(null)|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|false||false|false|(null)|(null)|(null)|0
1549483|25457|8901042954745|MTR RASAM POWDER@100GM||60.00|53.57|26297|false|true|0.00|60.00|(null)|(null)|true|2017-08-30 12:09:30|false|2017-08-30 12:09:30|639381|639381|(null)|(null)|65439|(null)|(null)|(null)|(null)|1|0|0|false|false||(null)|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|false||false|true|(null)|(null)|(null)|(null)
1551997|25457|8901138815943|HIMALAYA HERBAL ANTI HAIR FALL @400ML||220.00|196.43|26297|false|true|0.00|220.00|(null)|(null)|true|2017-08-30 13:48:16|false|2017-08-30 13:48:16|639381|639381|(null)|(null)|65457|(null)|(null)|(null)|(null)|1|0|0|false|false||(null)|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|false||false|true|(null)|(null)|(null)|(null)
1557927|25457|8901071211345|HERSHEYS SPREAD COCO ALMONDS@135GM||150.00|130.43|26297|false|true|0.00|150.00|(null)|(null)|true|2017-08-30 16:20:07|false|2017-08-30 16:20:07|639381|639381|(null)|(null)|65411|(null)|(null)|(null)|(null)|1|0|0|false|false||(null)|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|false||false|true|(null)|(null)|(null)|(null)
1558066|25457|8901719107849|PARLE BAKESMITH ENGLISH MARIE@250GM||30.00|25.00|26297|false|true|0.00|30.00|(null)|(null)|true|2017-08-30 16:32:20|false|2017-08-30 16:32:20|639381|639381|(null)|(null)|65408|(null)|(null)|(null)|(null)|1|0|0|false|false||(null)|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|false||false|true|(null)|(null)|(null)|(null)
1558380|25457|8906002004454|FUNFOODS PEANUT BUTTER CRUNCHY@925GM||275.00|229.20|26297|false|true|0.00|275.00|(null)|(null)|true|2017-11-17 13:21:32|false|2017-08-30 16:59:49|639381|639381|(null)|(null)|69814|(null)|(null)|(null)|(null)|1|0|0|false|false||(null)|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|false||false|true|(null)|(null)|(null)|(null)
1558386|25457|8906002004560|FUNFOODS CHEESY NACHO DIP@275GM||99.00|82.59|26297|false|true|0.00|99.00|(null)|(null)|true|2017-08-30 17:05:02|false|2017-08-30 17:05:02|639381|639381|(null)|(null)|65455|(null)|(null)|(null)|(null)|1|0|0|false|false||(null)|false|39287|39287|39287|false|(null)|(null)|(null)|(null)|false||false|true|(null)|(null)|(null)|(null)
