ProductServicesID,UID,Code,Name,Price,Category,ProductCat
2847482,22575,one kg black forest cake(fnp agra),one kg black forest cake(fnp agra),625,6108,
2848071,22575,18 red & 3 white roses(fnp agra),18 red & 3 white roses(fnp agra),273,6108,
2848130,22575,25 Pink Roses (fnp delhi),25 Pink Roses (fnp delhi),500,6108,
2848308,22575,6 yellow roses(fnp agra),6 yellow roses(fnp agra),190,6108,
2850137,22575,8 pink carnations(fnp agra),8 pink carnations(fnp agra),220,6108,
2850180,22575,Dairy milk 23 gm,Dairy milk 23 gm(fnp agra L),20,6104,
2850270,22575,2 kg fresh fruit(fnp agra),2 kg fresh fruit(fnp agra),400,6107,
2850377,22575,10 Purple Orchids  1 Samadhan Glass Vase 6 Inches(,10 Purple Orchids  1 Samadhan Glass Vase 6 Inches(fnp agra),500,6108,
2851149,22575,40 red roses glass vase(fnp agra),40 red roses glass vase(fnp agra),700,6108,
2851150,22575,3 teddy 2 dairy milk@10 2 fivstar@10 2 kitkat@21gm,3 teddy 2 dairy milk@10 2 fivstar@10 2 kitkat@21gm(fnp agra),562,6104,
2851151,22575,2 White asiatic lilies and 6 Purple Orchid(fnp agr,2 White asiatic lilies and 6 Purple Orchid(fnp agra),515,6108,
2851152,22575,500 gm soan papri(fnp agra),500 gm soan papri(fnp agra),235,6107,
2851153,22575,one kg gulab jamu tin(fnp agra),one kg gulab jamu tin(fnp agra),235,6107,
2851167,22575,Heart Shape Truffle Cake 1Kg Eggless(fnp agra),Heart Shape Truffle Cake 1Kg Eggless(fnp agra),550,6102,
2851190,22575,EXP17208,Truffle Treat Combo Eggless,600,15694,
2851243,22575,EXP8500 (fnp agra),1kg rasgulla tin,235,6112,
2851250,22575,EXP8500.(fnp agra),1kg rasgulla tin,235,6112,
2851322,22575,5 red roes 5 gerberas and 5 glads(fnp agra),5 red roes 5 gerberas and 5 glads(fnp agra),375,6108,
2851731,22575,20 yellow roses(fnp agra),20 yellow roses(fnp agra),410,6108,
2851848,22575,purple orchids (fnp agra),purple orchids (fnp agra),40,6108,
2852206,22575,Red roses (fnp agra),Red roses (fnp agra),30,6108,
2852608,22575,12 Pink Rose  12 Blue Orchids  Round Glass Vase,12 Pink Rose  12 Blue Orchids  Round Glass Vase,860,6108,
2852710,22575,HALF KG Butter scotch cake (FNP AGRA),HALF KG Butter scotch cake (FNP AGRA),350,6102,
2852736,22575,Half kg Butterscotch cake(fnp agra),Half kg Butterscotch cake(fnp agra),350,6102,
2852887,22575,EXDFNP145,white roses,250,6108,
2852890,22575,EXDFNP69 (fnp agra),2 White asiatic lilies and 6 Purple Orchids,515,6108,
2852992,22575,Fk001,red rose,500,6108,
2853047,22575,fk002,blue orchid,600,6108,
2853288,22575,fkf01,red rose,500,6108,
2853290,22575,fkf02,blue orchid,500,6108,
2853293,22575,fkf003,purple orchid,500,6108,
2853298,22575,fkf04,carnation,600,6108,
2853304,22575,fkf05,oriental lily,1500,6108,
2853305,22575,fkf06,asiatic lily,1000,6108,
2853523,22575,fnf06,arika,1,6108,
2853529,22575,fkf08,talpam,1,6108,
2853534,22575,fnf009,victoriya,1,6108,
2853537,22575,fkf09,desina,1,6108,
2853540,22575,1 KG egglesTruffle Cake(fnp agra),1 KG egglesTruffle Cake(fnp agra),650,6102,
2853547,22575,fkf10,zipsee,1,6108,
2853575,22575,6 purple orchid  2 White lilies 6 White Carnations,6 purple orchid  2 White lilies 6 White Carnations,750,6108,
2853653,22575,fivestar chocolate 24 gm(fnp agra),fivestar chocolate 24 gm(fnp agra),10,6104,
2855739,22575,6 p.orchids 3 A.lilly 6 carnations(fnp agra),6 p.orchids 3 A.lilly 6 carnations,780,6108,
2855740,22575,CAKE8631,Pineapple Cake 1Kg,500,6102,
2855747,22575,CAKE8632,Pineapple Cake Half kg,300,6102,
2855748,22575,EXP3522,10 Colorful Rose Bunch,175,6108,
2855761,22575,EXP12376,Bringing Good Luck Deluxe,350,6111,
2855762,22575,20 Red carnations (FNP AGRA),20 Red carnations IN BASKET,425,6108,
2856080,22575,EXP10681,Orchid Aura Standard,575,6108,
2856139,22575,EXP7750,Luxury Ferrero Rocher,725,6104,
2856230,22575,25 red carnations (fnp agra),25 red carnations,425,6108,
2857039,22575,8 pink & white asiatic lilly(fnp agra),8 pink & white asiatic lilly in vase,750,6108,
2857431,22575,carnations,Carnations,15,6108,
2864824,22575,HALF KG Chocolate Fruit CAKE(FNP AGRA),HALF KG Chocolate Fruit CAKE,400,6102,
2864935,22575,Orange Roses,Orange Roses,15,6108,
2864977,22575,teddy,"teddy 6"" (fnp agra b)",100,6109,
2864978,22575,truffle cake,1kg truffle cake Eggless (fnp agra),550,6102,
2865072,22575,10 Pink roses  5 red roses and 10 white carnation,10 Pink roses  5 red roses and 10 white carnation,520,6108,
2865137,22575,fresh fruits cake,Half kg fresh fruits cake,475,6102,
2866299,22575,Orchids(FNP AGRA),Orchids,40,6108,
2866610,22575,fruit cake half kg(fnp agra),fruit cake half kg(fnp agra),609,6102,
2866948,22575,Pink rose,Pink Roses( fnp agra),15,6108,
2870000,22575,half kg black forest cake(fnp agra L),half kg black forest cake(fnp agra L),700,6102,
2870264,22575,1 kg Blackforest cake(fnp agra),1 kg Blackforest cake,550,6102,
2872969,22575,5 Red Rose  5 White Rose(fnp agra),5 Red Rose  5 White Rose,200,6108,
2873573,22575,23 RED ROSES,FRESH FLOWER,500,6108,
2874045,22575,yellow roses (fnp agra),yellow roses (fnp agra),15,6108,
2874293,22575,9 Inch Teddy  bear(fnp agra),9 Inch Teddy  bear,200,15694,
2874361,22575,white rose(fnp agra),white rose(fnp agra),15,6108,
2874378,22575,mix flowers(fnp agra),mix flowers(fnp agra),756,6108,
2874401,22575,chips n kurkure,chips n kurkure,60,6107,
2887266,22575,chocolate cake (fnp agra TI),Half kg choocoalte cake,400,6102,
2890886,22575,Red Velvet Cake (fnp agra),Half kg red velvet cake,500,6102,
2890887,22575,Choti Bamboo(fnp agra),Choti Bamboo,900,6111,
2890946,22575,Enhance EFCC(BKRY),Enhance EFCC,137.14,6105,
2891166,22575,pink oriental lilly(fnp agra),pink oriental lilly(fnp agra),150,6108,
2891372,22575,Enhance EFVC,Enhance EFVC(BKRY),137.14,6105,
2891377,22575,Enhance EFVM(BKRY),Enhance EFVM,128.57,6105,
2891379,22575,Enhance EFCM(BKRY),Enhance EFCM,137.14,6105,
2891383,22575,Puratos- Tegral Satin Red Velvet,Puratos- Tegral Satin Red Velvet,196.19,6105,
2891384,22575,Puratos Satin Orange Velvet,Puratos Satin Orange Velvet,175.23,6105,
2891390,22575,Puratos Satin Orange Velvet 2.5 Kg,Puratos Satin Orange Velvet 2.5 Kg,438.08,6105,
2891395,22575,NS F.S Pizzaspice mix 400 gm,NS F.S Pizzaspice mix 400 gm,190.47,6105,
2891410,22575,Mapro Mango Crush 1 Ltr,Mapro Mango Crush 1 Ltr,147.32,6105,
2891414,22575,Mapro Kiwi Crush 1 Ltr,Mapro Kiwi Crush 1 Ltr,200.89,6105,
2891419,22575,Butter Paper Sheet,Butter Paper Sheet,4,6105,
2891424,22575,12 Purple Orchids  10 White Carnations and 6 Pink ,12 Purple Orchids  10 White Carnations and 6 Pink Roses(fnp agra),870,6108,
2891425,22575,CC4435 Mx,CC4435 Mx,125,6105,
2891428,22575,MSI656530,MSI656530,295,6105,
2891441,22575,yellow lilly & orange carnations glass vase(fnp ag,yellow lilly & orange carnations glass vase(fnp agra),340,6108,
2895084,22575,pink asiatic lilly(fnp agra),pink asiatic lilly(fnp agra),75,6108,
2896137,22575,21 color roses with paper,bunch,625,6108,
2898330,22575,TOPPING TROPICAL,TOPPING TROPICAL,97.46,6105,
2898339,22575,TOPPING DELIGHT,TOPPING DELIGHT,97.46,6105,
2898361,22575,VEG. TOPPING DELIGHT,VEG. TOPPING DELIGHT,110.17,6105,
2898370,22575,VEG. TOPPING TROPICAL,VEG. TOPPING TROPICAL,110.17,6105,
2898381,22575,TOPPING TRUFFLE MAGIC,TOPPING TRUFFLE MAGIC,135.59,6105,
2901218,22575,Butterscotch Cake 1 kg(fnp agra),Butterscotch Cake 1 kg,200,6102,
2901219,22575,Black Forest Cake 500gm(fnp agra),Black Forest Cake 500gm,100,6102,
2901220,22575,Chocolate Cake 1 kg(fnp agra),Chocolate Cake 1 kg,200,6102,
2901221,22575,Fruit Cake 500gm(fnp agra),Fruit Cake 500gm,100,6102,
2901222,22575,Truffle Cake 500gm(fnp agra),Truffle Cake 500gm,100,6102,
2901223,22575,Chocolate Truffle (fnp cakes),Half kg chocolate truffle,100,6102,
2901224,22575,Pineapple Cake 500gm(fnp agra),Pineapple Cake 500gm,100,6102,
2901225,22575,Pineapple cake 1 kg(fnp agra),Pineapple cake 1 kg,200,6102,
2901226,22575,Fruit Cake 1 kg(fnp agra),Fruit Cake 1 kg,200,6102,
2901227,22575,Butterscotch Cake 500gm(fnp agra),Butterscotch Cake 500gm,100,6102,
2901228,22575,Black Forest Cake 1 kg(fnp agra),Black Forest Cake 1 kg,200,6102,
2901229,22575,Truffle Cake 1 kg(fnp agra),Truffle Cake 1 kg,200,6102,
2901230,22575,Half kg chocolate cake(fnp agra),Half kg chocolate cake,100,6102,
2901357,22575,Chocolate Cake 1 kg,Chocolate Cake 1 kg(FNP AGRA),200,6102,
2901358,22575,Chocolate Cake 500gm,Chocolate Cake 500gm(FNP AGRA),100,6102,
2902312,22575,half kg assorted dry fruits(fnp agra),half kg assorted dry fruits,500,6107,
2902849,22575,6 Dark Pink Carnations  2 White Asiatic Lily glass,6 Dark Pink Carnations  2 White Asiatic Lily glass vase(fnp agra),415,6108,
2903598,22575,Crustozan Egg Free Brownie,Crustozan Egg Free Brownie Mix,175,6105,
2903651,22575,Enhance Glaze Deluxe Choc. Flv 2.5,Enhance Glaze Deluxe Choc. Flv 2.5,423.73,6105,
2903672,22575,Frutins Fruit Cocktail,Frutins Fruit Cocktail 840gm,68,6105,
2903722,22575,Frutins-Red Cherry Premium,Frutins-Red Cherry Premium 820gm,140,6105,
2903739,22575,Frutins Red Cherry,Frutins Red Cherry 830gm,115,6105,
2903852,22575,MORDE DARK COMPOUND,MORDE DARK COMPOUND COD - 15,139.8,6105,
2903867,22575,DT Coldgeli Caramel,DT Coldgeli Caramel 2.5kg,220.4,6105,
2905573,22575,Celebre Sugar Paste Blue,Celebre Sugar Paste Blue - 1 kg,440.5,6105,
2905589,22575,Sweet Hearts Lintels,Sweet Hearts Lintels,296.5,6105,
2905623,22575,LEMON YELLOW,LEMON YELLOW 1.5kg  AJANTA,241.5,6105,
2905649,22575,ORANGE RED,ORANGE RED 1.5kg AJANTA,241.5,6105,
2907991,22575,20 Pink Roses 6 Purple Orchids(fnp agra),20 Pink Roses 6 Purple Orchids,590,6108,
2908162,22575,16 PINK & WHITE CARNATIONS,16 PINK & WHITE CARNATIONS(FNP AGRA),1200,6108,
2908369,22575,Butterscotch Cake 1 kg,Butterscotch Cake 1 kg(FNP AGRA),200,6102,
2908370,22575,Fruit Cake 500gm,Fruit Cake 500gm(FNP AGRA),100,6102,
2908371,22575,Butterscotch Cake 500gm,Butterscotch Cake 500gm(FNP AGRA),100,6102,
2908372,22575,Pineapple Cake 500gm,Pineapple Cake 500gm(FNP AGRA),100,6102,
2908373,22575,Black Forest Cake 1 kg,Black Forest Cake 1 kg(FNP AGRA),200,6102,
2908374,22575,Black Forest Cake 500gm,Black Forest Cake 500gm(FNP AGRA),100,6102,
2908375,22575,Truffle Cake 1 kg,Truffle Cake 1 kg(FNP AGRA),200,6102,
2908376,22575,Pineapple Cake 1 kg,Pineapple Cake 1 kg(FNP AGRA),200,6102,
2908377,22575,Fruit Cake 1 kg,Fruit Cake 1 kg(FNP AGRA),200,6102,
2908378,22575,Truffle Cake 500gm,Truffle Cake 500gm(FNP AGRA),100,6102,
2908511,22575,mango cake one kg(fnp agra L),mango cake one kg(fnp agra L),800,6102,
2908521,22575,Mango Cake,Mango Cake 1 kg(FNP AGRA),200,6102,
2908534,22575,2 YELLOW A.LILLY& 6 ORANGE CARNATIONS,2 YELLOW A.LILLY& 6 ORANGE CARNATIONS,800,6108,
2908557,22575,chocolate pasteries,chocolate pasteries fnp agra,45,6102,
2908558,22575,Chocolate Pudding,Chocolate Pudding(FNP AGRA),60,6102,
2908702,22575,Pineapple Pudding,Pineapple Pudding(FNP AGRA),60,6102,
2908703,22575,Chocolate Pastry,Chocolate Pastry(FNP AGRA),45,6102,
2908836,22575,red carnation(fnp agra),red carnation(fnp agra),15,6108,
2910863,22575,mix rose(fnp agra L),mix rose(fnp agra L),20,6108,
2910870,22575,strawberry cake half kg(fnp agra L),strawberry cake half kg(fnp agra L),350,6102,
2910871,22575,pink rose(fnp agra L),pink rose(fnp agra L),20,6108,
2914387,22575,Butterscotch Pastry,Butterscotch Pastry(FNP AGRA),45,6102,
2914421,22575,Pizza,Pizza(FNP AGRA),80,6102,
2914448,22575,10 Red Carnation,10 Red Carnation (FNP AGRA),250,6108,
2915069,22575,Pineapple Pastry,Pineapple Pastry(FNP AGRA),40,6102,
2916947,22575,3 Layer bamboo(fnp agra L),3 Layer bamboo(fnp agra L,600,6111,
2916967,22575,Paties,Paties(FNP AGRA),15,6107,
2917180,22575,Bread,Bread(FNP AGRA),20,6107,
2917713,22575,Rectangle Cake(fnp cakes),1.5kg Ractangle Chocolate cake,1700,6102,
2919185,22575,FKA001,ARTIFICIAL ARRANGEMENT,1400,6106,
2919232,22575,FK-A001,ARTIFICIAL ARRANGEMENT,1400,6106,
2919336,22575,FK-F001,FRESH FLOWER ARRANGEMENT,500,6108,
2919349,22575,FK-C001,ROCHER BUNCH,800,6104,
2919774,22575,Sandwich,Sandwich(FNP AGRA),25,6107,
2919777,22575,Chocolate,Chocolate(FNP AGRA),10,6104,
2919875,22575,EXP12378,Elegant Wishes 6 Pink Roses with Cake,490,15694,
2919905,22575,EXP12087,Pure Love Roses Standard,500,6108,
2919939,22575,EXP9088,Roses N Chocolates Delight,365,6108,
2919990,22575,EXP10491,Heartly Combo,610,15694,
2919993,22575,2 Kg square eggless black forest cake(fnp agra),2 Kg square eggless black forest cake(fnp agra),1300,6102,
2920371,22575,yellow carnation(fnp agra L),yellow carnation(fnp agra L),25,6108,
2920375,22575,CAKE9800,Chocolate Cake 1kg,500,6102,
2920424,22575,Burger,Burger(FNP AGRA),50,6107,
2920425,22575,Black Forest Pastry,Black Forest Pastry(FNP AGRA),45,6107,
2920463,22575,Paneer Roll(fnp cakes),Paneer Roll,40,6107,
2922831,22575,Temptation Chocolate(fnp Agra),Temptation Chocolate,100,6104,
2924958,22575,EXP12392,Red Roses with Cake Deluxe,775,15694,
2924986,22575,EXP17199,Delightful Divine Combo,490,15694,
2925083,22575,EXP14726,Black Forest and Flowers Eggless Deluxe,675,15694,
2925107,22575,EXP22034,Two Layer Lucky Bamboo Plant,200,6111,
2926720,22575,RASGULLA (FNP AGRA),LOOSE RASGULLA,25,6107,
2926721,22575,5 PCS FERRERO ROCHER CHOCOLATE,FERRERO ROCHER CHOCOLATE,150,6104,
2926722,22575,6 BLACKFOREST PESTIGE,BLACKFOREST PESTIGE,150,6102,
2926727,22575,Chocolate Truffle Pastry,Chocolate Truffle Pastry(FNP AGRA),50,6107,
2926728,22575,Paneer Paties,Paneer Paties(FNP AGRA),30,6107,
2927127,22575,Square Shape Black Forest Cake 2kg,Square Shape Black Forest Cake 2kg(FNP AGRA),400,6102,
2929927,22575,EXP12318,Romantic Premium,800,6108,
2929955,22575,EXP3517,Blackforest Cake 500gms,350,6102,
2930137,22575,Candles,Candles(FNP AGRA),10,6102,
2930154,22575,EXP3512,Soan Papdi 500 Gms,235,6112,
2931221,22575,EXP12082,Elegance Deluxe,425,6108,
2931637,22575,Vital Wheat Gluten,Vital Wheat Gluten.(fnp),214,6107,
2931662,22575,Magic Bread Improver-NB-Tower,Magic Bread Improver-NB-Tower,180,6107,
2931671,22575,Magic Bread Improver-NB-Tower 1x20B,Magic Bread Improver-NB-Tower 1x20B,180,6107,
2932233,22575,CALCIUM PROPIONATE 1 KG,CALCIUM PROPIONATE 1 KG,127,6107,
2932323,22575,Magic Bread Improver.,Magic Bread Improver-NB-Tower 1x20B(fnp),180,6107,
2932776,22575,CALCIUM PROPIONATE 1 KG.,CALCIUM PROPIONATE 1 KG(fnp),127,6107,
2932781,22575,Almonds Kesunut Cookies,Almonds Kesunut Cookies(FNP AGRA),95,6107,
2932849,22575,YEAST INSTANT,YEAST INSTANT(FNP),215,6107,
2932885,22575,UTTAM ICING SUGAR 1 KG,UTTAM ICING SUGAR 1 KG,57.14,6107,
2932890,22575,UTTAM NATURAL BROWN SUGAR 1 KG,UTTAM NATURAL BROWN SUGAR 1 KG,57.14,6107,
2933402,22575,G/c RED CHERRY IN SYRUP 24x840 GM,G/c RED CHERRY IN SYRUP 24x840 GM,133,6107,
2933419,22575,G/C Pineapple Slice in Syrup 24x840g,G/C Pineapple Slice in Syrup 24x840g,80.95,6107,
2933429,22575,IFF BUTTER SCOTCH C9330 500ML,IFF BUTTER SCOTCH C9330 500ML,406.5,6107,
2933440,22575,IFF CHOCOLATE FLS 1842 500M,IFF CHOCOLATE FLS 1842 500M,237,6107,
2933447,22575,IFF VANILLA No.1 500 ML,IFF VANILLA No.1 500 ML,177.5,6107,
2933457,22575,Choco Chips Dark,Choco Chips Dark,254,6107,
2934794,22575,Morde White Compound Cow33 10kg,Morde White Compound Cow33 10kg,237,6107,
2934802,22575,BAKING POWDER 1*30KG,BAKING POWDER 1*30KG,76,6107,
2934807,22575,COCOA POWDER JB800,COCOA POWDER JB800,297,6107,
2934814,22575,MALA PINEAPPLE CRUSH 2x5 LTR,MALA PINEAPPLE CRUSH 2x5 LTR,98.8,6107,
2934816,22575,MALA STRAWBERRY CRUSH 5 LTR,MALA STRAWBERRY CRUSH 5 LTR,190,6107,
2934822,22575,Skimmed Milk Powder,Skimmed Milk Powder,190,6107,
2934826,22575,Veeba-Mayonnise,Veeba-Mayonnise,133,6107,
2934828,22575,Dairy Craft Pizza Cheese 1kg,Dairy Craft Pizza Cheese 1kg,335,6107,
2934831,22575,Dairy Craft Cheese Slice 1kg,Dairy Craft Cheese Slice 1kg,424,6107,
2934835,22575,Morde Butterscotch 10KG BS671,Morde Butterscotch 10KG BS671,254,6107,
2934874,22575,Donat,Donat,40,6107,
2934875,22575,Muffins,Muffins,40,6105,
2934886,22575,Donat Round,Donat Round,50,6107,
2935184,22575,Asiatic Lillys (fnp agra),Asiatic Lillys,75,6108,
2935709,22575,aya001,On Order,0,74180,
2935710,22575,aya002,Black forest  1 kg,0,74180,
2935711,22575,aya003,Black forest 1/2 kg,0,74180,
2935712,22575,aya004,Black n Scotch 1 kg,0,74180,
2935713,22575,aya005,Black n Scotch 1/2 kg,0,74180,
2935714,22575,aya006,Blue Berry/Fresh Strawberry 1 kg,0,74180,
2935715,22575,aya007,Blue Berry/Fresh Strawberry 1/2 kg,0,74180,
2935716,22575,aya008,Brownie Truffle 1 kg,0,74180,
2935717,22575,aya009,Brownie Truffle 1/2 kg,0,74180,
2935718,22575,aya010,Butter Scotch 1 kg,0,74180,
2935719,22575,aya011,Red valvet,70,74180,
2935720,22575,aya012,Butter Scotch 1/2 kg,0,74180,
2935721,22575,aya013,Choco Chop N Nutty 1 kg,0,74180,
2935722,22575,aya014,Choco Chop N Nutty 1/2 kg,0,74180,
2935723,22575,aya015,Chocolate Fudge 1 kg,0,74180,
2935724,22575,aya016,Chocolate Fudge 1/2 kg,0,74180,
2935725,22575,aya017,Chocolate Marble 1 kg,0,74180,
2935726,22575,aya018,Chocolate Marble 1/2 kg,0,74180,
2935727,22575,aya019,Chocolate Mud Cake 1 kg,0,74180,
2935728,22575,aya020,Chocolate Mud Cake 1/2 kg,0,74180,
2935729,22575,aya021,Chocolate Truffle 1 kg,0,74180,
2935730,22575,aya022,Apple pie,50,74180,
2935731,22575,aya023,Chocolate Truffle 1/2 kg,0,74180,
2935732,22575,aya024,Mix Fruit 1 kg,0,74180,
2935733,22575,aya025,Mix Fruit 1/2 kg,0,74180,
2935734,22575,aya026,Pine Apple  1 kg,0,74180,
2935735,22575,aya027,Pine Apple 1/2 kg,0,74180,
2935736,22575,aya028,Red Velvet 1 kg,0,74180,
2935737,22575,aya029,Red Velvet 1/2 kg,0,74180,
2935738,22575,aya030,Rocher Truffle Cake 1 kg,0,74180,
2935739,22575,aya031,Rocher Truffle Cake 1/2 kg,0,74180,
2935740,22575,aya032,CHOCO CHIP,70,74180,
2935741,22575,aya033,Jar Cake,150,74180,
2935742,22575,aya034,CHOCO tRUFFLE,70,74180,
2935743,22575,aya035,Cap,0,74180,
2935744,22575,aya036,Party Poppers,0,74180,
2935745,22575,aya037,Knife,0,74180,
2935746,22575,aya038,Candles,0,74180,
2935747,22575,aya039,DONUTS,70,74180,
2935748,22575,aya040,Ferrero Rocher,449,74180,
2935749,22575,aya041,Black forest  1 kg,750,74180,
2935750,22575,aya042,Black forest 1/2 kg,400,74180,
2935751,22575,aya043,Black n Scotch 1 kg,750,74180,
2935752,22575,aya044,Black n Scotch 1/2 kg,400,74180,
2935753,22575,aya045,Blue Berry/Fresh Strawberry 1 kg,900,74180,
2935754,22575,aya046,Blue Berry/Fresh Strawberry 1/2 kg,450,74180,
2935755,22575,aya047,Brownie Truffle 1 kg,900,74180,
2935756,22575,aya048,Brownie Truffle 1/2 kg,450,74180,
2935757,22575,aya049,Butter Scotch 1 kg,700,74180,
2935758,22575,aya050,cooke box,80,74180,
2935759,22575,aya051,Butter Scotch 1/2 kg,350,74180,
2935760,22575,aya052,Choco Chop N Nutty 1 kg,900,74180,
2935761,22575,aya053,Choco Chop N Nutty 1/2 kg,450,74180,
2935762,22575,aya054,Chocolate Fudge 1 kg,800,74180,
2935763,22575,aya055,Chocolate Fudge 1/2 kg,400,74180,
2935764,22575,aya056,Chocolate Marble 1 kg,800,74180,
2935765,22575,aya057,Chocolate Marble 1/2 kg,400,74180,
2935766,22575,aya058,Chocolate Mud Cake 1 kg,800,74180,
2935767,22575,aya059,Chocolate Mud Cake 1/2 kg,400,74180,
2935768,22575,aya060,Chocolate Truffle 1 kg,750,74180,
2935769,22575,aya061,Chocolate Truffle 1/2 kg,400,74180,
2935770,22575,aya062,Mix Fruit 1 kg,750,74180,
2935771,22575,aya063,Mix Fruit 1/2 kg,400,74180,
2935772,22575,aya064,Pine Apple  1 kg,750,74180,
2935773,22575,aya065,Pine Apple 1/2 kg,350,74180,
2935774,22575,aya066,Red Velvet 1 kg,1200,74180,
2935775,22575,aya067,White forest,450,74180,
2935776,22575,aya068,Jar cake,150,74180,
2935777,22575,aya069,Red Velvet 1/2 kg,600,74180,
2935778,22575,aya070,Rocher Truffle Cake 1 kg,1000,74180,
2935779,22575,aya071,Rocher Truffle Cake 1/2 kg,500,74180,
2935780,22575,aya072,Choconuts,450,74180,
2935781,22575,aya073,Butter scotch FR,450,74180,
2935782,22575,aya074,White Forest,450,74180,
2935783,22575,aya075,Choco Fudge Roll,70,74180,
2935784,22575,aya076,Lemon Tart/Chocolate Tart/Apple tart,50,74180,
2935785,22575,aya077,Seiss Roll,50,74180,
2935786,22575,aya078,Strawberry Pastry,50,74180,
2935787,22575,aya079,Pineapple Eggless,55,74180,
2935788,22575,aya080,Black Forest,50,74180,
2935789,22575,aya081,Doughnut,50,74180,
2935790,22575,aya082,Rich Choco Chip,70,74180,
2935791,22575,aya083,Cappuccino,70,74180,
2935792,22575,aya084,Walnut Brownies,70,74180,
2935793,22575,aya085,Walnut pie/Chocolate Pie/Apple Pie,70,74180,
2935794,22575,aya086,Choco cream,800,74180,
2935795,22575,aya087,Chocolate Almonds,500,74180,
2935796,22575,aya088,Fruit n Nut/ Almond/ Cashew/ Raisin/ Mint 250 gms,300,74180,
2935797,22575,aya089,Fruit n Nut/ Almond/ Cashew/ Raisin/ Mint  1/2 kg,550,74180,
2935798,22575,aya090,Fruit n Nut/ Almond/ Cashew/ Raisin/ Mint 1kg,1000,74180,
2935799,22575,aya091,Strawberry mango 250 gms,300,74180,
2935800,22575,aya092,Strawberry mango 1/2 kg,550,74180,
2935801,22575,aya093,Strawberry mango 1 kg,1000,74180,
2935802,22575,aya094,Orange Chocolate/Butter Scotch/Pineapple Chocolate 250 gms,300,74180,
2935803,22575,aya095,Orange Chocolate/Butter Scotch/Pineapple Chocolate 1/2 kg,550,74180,
2935804,22575,aya096,Orange Chocolate/Butter Scotch/Pineapple Chocolate 1 kg,1000,74180,
2935805,22575,aya097,Chocolate cake,200,74180,
2935806,22575,aya098,White Chocolate,650,74180,
2935807,22575,aya099,mango,750,74180,
2935808,22575,aya100,Rose cake,1180,74180,
2935809,22575,aya101,tart,50,74180,
2935810,22575,aya102,Ferrero Bunch,800,74180,
2935811,22575,aya103,FR pot,800,74180,
2935812,22575,aya104,Garlic Bread,75,74180,
2935813,22575,aya105,tray,1600,74180,
2935814,22575,aya106,kitkat cake,1000,74180,
2935815,22575,aya107,Apple Cinnamon 300 gm,200,74180,
2935816,22575,aya108,Apple Cinnamon 500 gm,400,74180,
2935817,22575,aya109,Banana Walnut 300 gm,200,74180,
2935818,22575,aya110,Banana Walnut 500 gm,400,74180,
2935819,22575,aya111,Butter Cake Eggless 300 gm,200,74180,
2935820,22575,aya112,Butter Cake Eggless 500 gm,400,74180,
2935821,22575,aya113,Choco Chip 300 gm,200,74180,
2935822,22575,aya114,Choco Chip 500 gm,400,74180,
2935823,22575,aya115,Chocolate Cake 300 gm,200,74180,
2935824,22575,aya116,Chocolate Cake 500 gm,400,74180,
2935825,22575,aya117,Cocoa Fudge 300 gm,200,74180,
2935826,22575,aya118,Cocoa Fudge 500 gm,400,74180,
2935827,22575,aya119,Marble Cake 300 gm,200,74180,
2935828,22575,aya120,Marble Cake 500 gm,400,74180,
2935829,22575,aya121,Tea Cake 300 gm,200,74180,
2935830,22575,aya122,Tea Cake 500 gm,400,74180,
2935831,22575,aya123,Walnut Cake 300 gm,200,74180,
2935832,22575,aya124,Walnut Cake 500 gm,400,74180,
2935833,22575,aya125,Walnut Choco Brownie 300 gm,200,74180,
2935834,22575,aya126,Walnut Choco Brownie 500 gm,400,74180,
2935835,22575,aya127,pp,50,74180,
2935836,22575,aya128,Cup cake,650,74180,
2935837,22575,aya129,Black forest,450,74180,
2935838,22575,aya130,vanilla,60,74180,
2935839,22575,aya131,chip pastry,60,74180,
2935840,22575,aya132,choco rose,600,74180,
2935841,22575,aya133,Choco chip cake,500,74180,
2935842,22575,aya134,Butter scotck f,450,74180,
2935843,22575,aya135,Gems,25,74180,
2935844,22575,aya136,Raisin Muffin Per Pcs,55,74180,
2935845,22575,aya137,Raisin Muffin Pack of 6,300,74180,
2935846,22575,aya138,Raisin Muffin Pack of 12,600,74180,
2935847,22575,aya139,Choco Muffin Per Pcs,60,74180,
2935848,22575,aya140,Choco Muffin Pack of 6,350,74180,
2935849,22575,aya141,Choco Muffin Pack of 12,650,74180,
2935850,22575,aya142,1 Kg White Forest,750,74180,
2935851,22575,aya143,Choco fudge,70,74180,
2935852,22575,aya144,Choco balls,50,74180,
2935853,22575,aya145,mixed fruit,50,74180,
2935854,22575,aya146,Cup cake,650,74180,
2935855,22575,aya147,Chocolate,350,74180,
2935856,22575,aya148,Orange cake,550,74180,
2935857,22575,aya149,Caramel Custard & Pineapple/Truffle,50,74180,
2935858,22575,aya150,Almond/Chocolate/Orange/Lemon,50,74180,
2935859,22575,aya151,Tiramisu,70,74180,
2935860,22575,aya152,Caramel Brownie,70,74180,
2935861,22575,aya153,Strawberry,450,74180,
2935862,22575,aya154,cup cakes,710,74180,
2935863,22575,aya155,medium cup,600,74180,
2935864,22575,aya156,fondtant,2250,74180,
2935865,22575,aya157,Choco cake,600,74180,
