ProductServicesID,OrigName,Name
3202877,Greeting Card(FNP BALUGANJ),Greeting Card
792940,greeting cards,Greeting Card
367135,Guitarist,Guitarist
99666,Guitarist GEGGuitA001,Guitarist
99343,Gujia 1kg CHCGujiA003,Gujia
99342,Gujia 500gms CHCGujiA002,Gujia
3334520,Gujia And Gulal Perfect Holi 1Kg,Gujia And Gulal
3308841,Gujia And Gulal Perfect Holi Half Kg,Gujia And Gulal
98569,Gulab Jamun 1Kg CHCGulaA001,Gulab Jamun
3236215,Gulal pkt,Gulal
99661,Gypsies GEGGypsA001,Gypsies Geggypsa001
3161633,gypsium,Gypsium
99734,Haldiram Classic Salted Peanuts 42gm_PSGHALDE003,Haldiram Classic Salted Peanuts 42Gm_Psghalde003
99739,Haldirams Aloo Bhujia 100gm_PSGHALDE004,Haldirams Aloo Bhujia 100Gm_Psghalde004
99738,Haldirams Masala Moong Dal 100gm_PSGHALDE005,Haldirams Masala Moong Dal 100Gm_Psghalde005
99699,Haldiram's Navrattan 200gms_PSGHALDE002,Haldiram'S Navrattan 200Gms_Psghalde002
2902312,half kg assorted dry fruits,Dry Fruit
3034066,half kg black forest cake eggless (agra),Blackforest Cake
2870000,half kg black forest cake(fnp agra L),Blackforest Cake
3019061,half kg black forest cake(fnp agra L),Blackforest Cake
3045025,Half kg black forest cake(fnp agra L),Blackforest Cake
2728495,Half Kg Black Forest Cake(FNP BALUGANJ),Blackforest Cake
2740397,Half Kg Blackforest Cake Eggless (fnp agra),Blackforest Cake
2740394,Half kg blackforest cake(fnp agra),Blackforest Cake
2852710,HALF KG Butter scotch cake (FNP AGRA),Butter Scotch Cake
2728464,Half kg butterscotch cake eggless,Butter Scotch Cake
2960467,Half Kg Butterscotch Cake(Baluganj),Butter Scotch Cake
2852736,Half kg Butterscotch cake(fnp agra),Butter Scotch Cake
2944047,Half Kg Butterscotch Cake(FNP BALUGANJ),Butter Scotch Cake
3112628,Half kg Cake,Cake
3066397,half kg cake(agra),Cake
3020090,Half kg chocoale cake,Chocolate Cake
2777614,half kg chocoalte cake (fnp agra L),Chocolate Cake
2901230,Half kg chocolate cake,Chocolate Cake
2755731,Half kg chocolate cake eggless (fnp agra),Chocolate Cake
2972537,Half kg chocolate cake L(fnp agra),Chocolate Cake
2776940,Half Kg Chocolate Cake(FNP BALUGANJ),Chocolate Cake
2951778,Half Kg Chocolate Cake(fnp),Chocolate Cake
2751427,half kg chocolate cake(fnpagra),Chocolate Cake
3256110,Half Kg Chocolate Crunch Cake(FNP BALUGANJ),Chocolate Crunch Cake
2864824,HALF KG Chocolate Fruit CAKE,Chocolate Fruit Cake
3194525,Half Kg Chocolate Fruit Cake(FNP BALUGANJ),Chocolate Fruit Cake
3142179,Half kg Chocolate Fruit Gateau Cream Cake(FNP BALUGANJ),Chocolate Fruit Cake
2901223,Half kg chocolate truffle,Chocolate Truffle Cake
2944057,Half Kg Chocolate Truffle Cake(FNP BALUGANJ),Chocolate Truffle Cake
3209017,Half Kg Chocolate Walnut Truffle(FNP BALUGANJ),Chocolate Truffle Cake
2887266,Half kg choocoalte cake,Chocolate Cake
3223939,Half kg coffee cake,Coffee Cake
3230242,Half Kg Coffee Cake(FNP BALUGANJ),Coffee Cake
3314452,Half kg Creamy Spiderman Treat Pineapple Eggless,Pineapple Cake
2766860,Half Kg dome shaped pineapple cake,Pineapple Cake
2823897,Half kg Eggless Pineapple Cake (fnp agra L),Pineapple Cake
2865137,Half kg fresh fruits cake,Fresh Fruit Cake
3018904,Half kg fresh fruits cake,Fresh Fruit Cake
3020092,Half kg fruits cake,Fresh Fruit Cake
3128566,Half Kg Heart Shape Black Forest Cake(FNP BALUGANJ),Blackforest Cake
3120842,Half Kg Heart Shape Pineapple Cake(FNP BALUGANJ),Pineapple Cake
3079785,Half Kg Heart Shape Red Velvet Cake(FNP BALUGANJ),Red Velvet Cake
3120646,Half Kg Heart Shape Strawberry Cake(FNP BALUGANJ),Strawberry Cake
3082409,Half kg mango cake,Mango Cake
3083563,Half Kg Mango Cake(FNP BALUGANJ),Mango Cake
3020094,Half kg pineapple cake,Pineapple Cake
2944130,Half Kg Pineapple Cake(FNP BALUGANJ),Pineapple Cake
2890886,Half kg red velvet cake,Red Velvet Cake
3116174,Half Kg Red Velvet Cake(FNP BALUGANJ),Red Velvet Cake
2751387,HALF KG SOAN PAPDI (FNP AGRA),Sone Papdi
2946373,Half Kg Straburry Cake(FNP BALUGANJ),Strawberry Cake
3122191,Half kg strawberry cake,Strawberry Cake
2752916,half kg truffe cake(fnp agra)350,Truffle Cake
2766869,half kg truffle cake ( fnp agra),Truffle Cake
2980143,Half kg truffle cake eggless,Truffle Cake
2810864,Half kg truffle cake eggless(fnp agra),Truffle Cake
2777508,HALF KG TRUFFLE CAKE(fnp agra L),Truffle Cake
2972394,half kg vanila cake(fnp agra),Vanilla Cake
3020048,half kg vanilla cake,Vanilla Cake
2978581,Half kg vanilla cake(fnp agra),Vanilla Cake
3073106,Half Kg Vanilla Cake(FNP BALUGANJ),Vanilla Cake
1311187,HAND GLASS,Hand Glass
99345,Hand Made Assorted Chocolates 100 gms_CHCHANDE001,Hand Made Chocolate
3141114,HAND MADE CHOCOLATE BOQUE,Hand Made Chocolate
1591363,Hand Touch Phalenopsis x 9  L.Purple  (AKS 9-4),Phalenopsis
1336871,Hand Touch Phalenopsis x 9  White  (AKS 9-4),Phalenopsis
99751,Handle Cane Basket Diameter 7 Inches_TRYHANDE001,Invalid
99383,Handmade Assorted Chocolates 50gms_CHCHANDE005,Hand Made Chocolate
1310973,HANDMADE BASKET,Invalid
3079727,Handmade chocolates,Hand Made Chocolate
99374,Handmade Dark Mendiant Chocolate_CHCHANDE003,Hand Made Chocolate
1311101,HANGING CANDLE STAND,Hanging Candle Stand
620427,hanging heliconia red,Hanging Heliconia Red
99103,Happiness Hamper,Happiness Hamper
99118,Happy Anniversary,Happy Anniversary
99490,Happy Birthday Balloon_GEGHAPPE001,Happy Birthday Balloon_Geghappe001
99373,Happy Birthday Chocolate Bar 200gms_CHCHAPPE001,Happy Birthday Chocolate Bar 200Gms_Chchappe001
99119,Harmonious Gesture,Harmonious Gesture
3336518,HB Mug,Hb Mug
2715390,HD-021 Artificial Flower Stem Red,Artificial Flower
2715381,HD-040 60 x 60 Cm Packing Paper  Green,Invalid
1983617,HD-048 Packing Paper 50 X 70 Cm  Blue,Invalid
2720305,HD1006616,Hd1006616
1983623,HD-216 Wooden Vase  Brown,Wooden Vase
1983624,HD-224 Wooden Vase  White,Wooden Vase
1983627,HD-228 Wooden Vase  Green,Wooden Vase
2715330,HD-293 Artificial Flower Bunch Blue-Shaded,Artificial Flower
2715331,HD-293 Artificial Flower Bunch Peach-Shaded,Artificial Flower
2715333,HD-293 Artificial Flower Bunch Pink-Shaded,Artificial Flower
2715332,HD-293 Artificial Flower Bunch White-Shaded,Artificial Flower
1983575,HD-303 Artificial Flower Bundlech Peach,Artificial Flower
2715317,HD-440 Artificial Flower Bunch  pink,Artificial Flower
2715319,HD-440 Artificial Flower Bunch  Red,Artificial Flower
2715379,HD-456 Artificial Flower Bunch  Blue,Artificial Flower
2715375,HD-456 Artificial Flower Bunch  L.Pink,Artificial Flower
1983581,HD-469 Artificial Flower Bundlech Blue,Artificial Flower
1983579,HD-469 Artificial Flower Bundlech Purple,Artificial Flower
2715397,HD-496 Artificial Flower Ball Mum x 3 White,Artificial Flower
1983584,HD-505 Artificial Flower Bundlech Yellow,Artificial Flower
1983596,HD-508 Artificial Flower Stem Purple,Artificial Flower
1983598,HD-521 Artificial Flower Lily x 3 D.Pink,Artificial Flower
1983600,HD-521 Artificial Flower Lily x 3 White,Artificial Flower
1983599,HD-521 Artificial Flower Lily x 3 Yellow,Artificial Flower
2715391,HD-524 Artificial Flower Stem White,Artificial Flower
2715322,HD-874 Artificial Flower Stem orange,Artificial Flower
2715324,HD-874 Artificial Flower Stem white,Artificial Flower
1983616,Heart  Cushion Sm.Softeez,Heart Cushion
99121,Heart and Soul,Heart And Soul
98715,Heart Cake with Roses,Roses With Cake
1311290,HEART CUSHION,Heart Cushion
99377,Heart Shape Chocolate Lollypop_CHCHEARE001,Heart Shape Chocolate Lollypop_Chcheare001
3113245,Heart Shape Chocolate Truffle half Kg(FNP BALUGANJ),Chocolate Truffle Cake
98318,Heart Shape Love,Heart Shape Love
98922,Heart Shape Roses,Roses
1311289,HEART SHAPE TEDDY,Teddy
2660638,Heart Shape Truffle Cake 1Kg Eggless,Truffle Cake
2851167,Heart Shape Truffle Cake 1Kg Eggless(fnp agra),Truffle Cake
98923,Hearteous Confession,Hearteous Confession
98314,Heartfelt Wishes,Heartfelt Wishes
99122,Heartiest Expression of Emotions,Heartiest Expression Of Emotions
2919990,Heartly Combo,Heartly Combo
98644,Hearts Desire,Hearts Desire
99635,Heartshaped Balloons GEGHearA002,Heartshaped Balloons Gegheara002
99633,Heartshaped Cushion GEGHearA003,Heartshaped Cushion Gegheara003
98814,Heartwarming Treat,Heartwarming Treat
3140155,Heartwarming Treat Combo,Heartwarming Treat
99123,Hearty Sweet and Savory Basket,Hearty Sweet And Savory Basket
99124,Heavenly Attraction,Heavenly Attraction
99125,Heavenly Love,Heavenly Love
98597,Heliconia Red_FFLHeliA001,Heliconial
620426,Helicornia red,Heliconial
1311271,HELIUM BALOON HB,Helium Baloon
1311272,HELIUM BALOON LOVE,Helium Baloon
99336,Helium Gas_CONHELIE001,Helium Gas
99074,Hello Beautiful Lady,Hello Beautiful Lady
98716,Hello Sweet Friend,Hello Sweet Friend
99357,Hershey's Kisses Creamy Milk Chocolate 146gms_CHCHERSE001,Hershey'S Kisses
99500,Hibiscus Plant_PLTHIBIE001,Hibiscus
3077287,High on Snack Bouquet,High On Snack Bouquet
1983640,HO1 Heart Shape Candy Box S/3,Ho1 Heart Shape Candy Box S/3
98696,Holi Colors GEGHoliA001,Holi Colors
99127,Holiday Gala Gift Basket,Holiday Gala Gift Basket
2946056,Hot Dog(FNP BALUGANJ),Hot Dog
98645,Hot Red,Hot Red
1311681,HR165006,Hr165006
1311682,HR165007,Hr165007
1311711,HR165036,Hr165036
1311742,HR165059,Hr165059
1311743,HR165060,Hr165060
1311744,HR165061,Hr165061
1311745,HR165062,Hr165062
1311530,HRI12008,Hri12008
1311534,HRI12012,Hri12012
1311549,HRI12024,Hri12024
1311560,HRI12035,Hri12035
1311562,HRI12037,Hri12037
1311564,HRI12039,Hri12039
3250391,Hugging Smiley Cushion Yellow,Hugging Smiley Cushion Yellow
99104,Hugs N Kisses,Hugs N Kisses
2785123,Hugs N Kisses Standard,Hugs N Kisses
621108,Hurricane Nickel S22680-A,Hurricane Nickel S22680-A
1590177,Hydrangea Bunch x 5 White (MT),Hydrangea
1336950,Hydrangea Bunch X6 Blue (H.S),Hydrangea
99429,Hydrangea Purple_FFLHydrA002,Hydrangea
1311096,HYDROGENE PLANT,Hydrangea
98497,I Love You,I Love You
99128,I Love You Arrangement,I Love You Arrangement
99491,I Love You Heart Shaped Balloon_GEGI LOE001,I Love You Heart Shaped Balloon_Gegi Loe001
620464,IC   Anthurium White,Anthurium
1590070,IC   Curly Willow Pack of 20   Green,Curly Willow
1983607,IC   Curly Willow Pack of 20  Coffee,Curly Willow
1590175,IC   Glads   L.Purple,Glads
1777723,ICE CREAM CAKE,Ice Cream Cake
98780,Illustrious Love Combo,Illustrious Love Combo
620693,Imported Basket - Lb-29070 S/3-A (Brown),Imported Basket
223398,Imported Basket - Lb-29070 S/3-B (Brown),Imported Basket
620694,Imported Basket - Lb-29070 S/3-B (Brown),Imported Basket
620695,Imported Basket - Lb-29070 S/3-C (Brown),Imported Basket
620696,Imported Basket - Lw-8916 S/3-A (White),Imported Basket
620697,Imported Basket - Lw-8916 S/3-B (White),Imported Basket
620453,Imported Flowers ,Imported Flowers
99131,Incredible Belief,Incredible Belief
99571,Indian Branded Champagne GEGIndiA001,Indian Branded Champagne Gegindia001
99570,Indian Branded Red Wine GEGIndiA002,Indian Branded Red Wine Gegindia002
98413,Indulge Her,Indulge Her
98954,Infinite Friendship,Infinite Friendship
98734,Infinite love for friend exp,Infinite Love For Friend Exp
99057,Inspiration,Inspiration
2954405,Inspiration Standard,Inspiration Standard
99505,Insulin Plant (Costus woodsonii Maas Plant) (Height Approx 2 Ft)_PLTINSUE001,Insulin Plant (Costus Woodsonii Maas Plant) (Height Approx 2 Ft)_Pltinsue001
1777596,IRISH COFFE,Irish Coffe
1777633,IRISH COFFE,Irish Coffe
99545,Iron Cage GEGCageA005,Iron Cage Gegcagea005
99002,Isle Of White,Isle Of White
99498,Ixora Coccinea Plant_PLTIXORE001,Ixora Coccinea Plant_Pltixore001
99722,J & W White Grape Juice 750ml_PSGJ & E002,Fruit Juice
781736,Jade Plant,Jade Plant
815653,Jade plant,Jade Plant
620635,Jaimala 4,Jaimala
620636,Jaimala 6,Jaimala
2772145,Jaimala 7,Jaimala
99448,Jasmine Potpourri_GEGJASME001,Jasmine
621018,Jhadu Dry Bleach,Jhadu Dry
621019,Jhadu Dry Golden,Jhadu Dry
621021,Jhadu Dry Orange,Jhadu Dry
621023,Jhadu Dry Silver,Jhadu Dry
621024,Jhadu Dry Yellow,Jhadu Dry
98352,Joy Of Love,Joy Of Love
98424,Joyful Moments,Joyful Moments
98862,Joyous Flowers,Joyous Flowers
1310477,JU001,Ju001
1310515,JU004,Ju004
1310519,JU008,Ju008
1310520,JU009,Ju009
1310522,JU011 TIARA STICK,Ju011 Tiara Stick
1310523,JU012,Ju012
1310529,JU016,Ju016
1310542,JU019,Ju019
99133,Just for the beloved,Just For The Beloved
98353,Just For You,Just For You
98870,Just Perfect,Just Perfect
1336798,Jute Green,Jute Green
223665,Jute Mat  Green,Jute Mat Green
620936,Jute Mat  Green,Jute Mat Green
1336280,Jute Mat 004 Green,Jute Mat Green
1336278,Jute Mat 004 Pink,Jute Mat Green
1336277,Jute Mat 004 Red,Jute Mat Green
1336279,Jute Mat 004 White,Jute Mat Green
223663,Jute Mat Bleach,Jute Mat Green
620934,Jute Mat Bleach,Jute Mat Green
223664,Jute Mat Red,Jute Mat Green
620935,Jute Mat Red,Jute Mat Green
620937,Jute Mat Yellow,Jute Mat Green
99559,Jute Packing Brown GEGJuteA007,Invalid
99567,Jute Packing Green GEGJuteA005,Invalid
98710,Jute Packing Pink GEGJuteA003,Invalid
98711,Jute Packing Red GEGJuteA002,Invalid
98712,Jute Packing White GEGJuteA001,Invalid
621012,Jute Pink,Invalid
621013,Jute Red,Invalid
1336797,Jute White,Invalid
99340,Kaju Barfi 1Kg CHCKajuA010,Kaju Barfi
99338,Kaju Barfi 250gms CHCKajuA008,Kaju Barfi
3090136,Kaju Barfi 500 Gms(fnp agra),Kaju Barfi
99339,Kaju Barfi 500gms CHCKajuA009,Kaju Barfi
98554,Kaju Katli 1Kg CHCKajuA004,Kaju Barfi
98556,Kaju Katli 250gms CHCKajuA002,Kaju Barfi
2980149,kaju katli 500gm(fnp agra),Kaju Barfi
98555,Kaju Katli 500gms CHCKajuA003,Kaju Barfi
98558,Kaju Roll 1Kg CHCKajuA007,Kaju Rolls
98560,Kaju Roll 250gms CHCKajuA005,Kaju Rolls
98559,Kaju Roll 500gms CHCKajuA006,Kaju Rolls
99497,Kalanchoe Plant_PLTKALAE001,Kalanchoe Plant_Pltkalae001
792951,KARAN,Karan
99525,Kesar Rasbhari Tin Box 1000gm_SWTKESAE001,Kesar Rasbhari Tin Box 1000Gm_Swtkesae001
1777624,KITKAT,Kitkat
1777713,KITKAT,Kitkat
1777750,KITKAT,Kitkat
1310579,KITKAT 2 FINGER 18 GM,Kitkat
1310580,KITKAT 3F 27.5GM,Kitkat
1310581,Kitkat Mini 12.8 gm,Kitkat
1777641,KIWI cream cake,Kiwi Cream Cake
2957775,Knife(FNP BALUGANJ),Invalid
2944054,Kulcha(FNP AGRA),Kulcha
3091685,Kulcha(FNP BALUGANJ),Kulcha
98671,Kundan-Rakhi GEGKUNDA001,Rakhi
99737,Kurkure Masala Munch 100gm_PSGKURKE001,Kurkure Masala Munch 100Gm_Psgkurke001
1311070,LARGE TIGER ORCHID*10 BLUE,Orchids
621016,Lata Ball 8 Cm Red Pac of 10,Lata Ball 8 Cm Red Pac Of 10
621065,Lata Twisted Stick-Green,Lata Twisted Stick-Green
1590142,Lata Twisted Stick-White,Lata Twisted Stick-White
98646,Lavishing Wishes,Lavishing Wishes
99733,Lays Classic Salted Potato Chips 55gm_PSGLAYSE002,Lays Classic Salted Potato Chips 55Gm_Psglayse002
99736,Lays Spanish Tomato Tango 55gm_PSGLAYSE001,Lays Spanish Tomato Tango 55Gm_Psglayse001
620835,LED T.Light Candle(IS),Led T.Light Candle(Is)
99296,Lemon _1000_CAKLemoA002,Lemon Cake
99261,Lemon _500_CAKLemoA001,Lemon Cake
99135,Let the Music Speak,Let The Music Speak
99136,Life size arrangement,Life Size Arrangement
1311008,LILLY BUNCH,Lily
98498,Lily celebration,Lily
98508,Lily Divine,Lily
99137,Lily of the valley,Lily
2772073,Line Curl Ribbon,Line Curl Ribbon
3140907,Loaded With Chocolates,Loaded With Chocolates
98319,Loaded With Love,Loaded With Love
1311170,LONG CYLINDER GLASS,Long Cylinder Glass
1310509,LONG DRY,Long Dry
98414,Long Live Love,Long Live Love
1310619,LONG SQUARE GLASS,Long Square Glass
2926720,LOOSE RASGULLA,Rasgulla
2986029,loose rasgulla(fnp agra),Rasgulla
99698,Lotte Choco Pie 168gm_PSGLOTTE002,Lotte Choco Pie
1310946,LOTUS BAMBOO,Bamboo
3092333,LOTUS CANDLE STAND,Candle Stand
1591448,Lotus On Stand (Set of 3),Lotus
621089,Lotus on Stand Set of 3,Lotus
99140,Love and Love,Love And Love
99077,Love Around,Love Around
99003,Love Blossom,Love Blossom
99094,Love Bonanza,Love Bonanza
99004,Love Combo,Love Combo
99142,Love Express it with a Song,Love Express It With A Song
98290,Love Feelings,Love Feelings
3091967,LOVE FEROR ROCHER,Ferraro Rocher
3140811,Love Ferrero Chocolates,Ferraro Rocher
98821,Love Filled Bouquet,Love Filled Bouquet
3126996,Love For Rochers,Ferraro Rocher
98955,Love Gets Chocolaty,Love Gets Chocolaty
99143,Love in Paradise,Love In Paradise
98735,Love in the air EXP5,Love In The Air Exp5
99110,Love is Forever,Love Is Forever
98956,Love N Care Xpress,Love N Care Xpress
98924,Love N Emotions,Love N Emotions
98199,Love N Wishes,Love N Wishes
98304,Love Never End,Love Never End
99144,Love note,Love Note
98648,Love Perfection,Love Perfection
98839,Love Storey,Love Storey
98977,Love Treasure,Love Treasure
98190,Love Treat,Love Treat
99147,Lovely affair,Lovely Affair
99097,Lovely Blooming Bunch,Lovely Blooming Bunch
2791140,Lovely Blooming Bunch Standard,Lovely Blooming Bunch Standard
98937,Lovely Blooms,Lovely Blooms
98938,Lovely Feelings,Lovely Feelings
99148,Lovers Special,Lovers Special
99007,Loves Tapestry,Loves Tapestry
98736,Loving Hug,Loving Hug
99008,Lucky N Love,Lucky N Love
3256139,Lucky Wishes with Kaju Barfi,Kaju Barfi
98682,Lumba-Rakhi GEGLUMBA001,Rakhi
98354,Luscious Combo,Luscious Combo
99062,Luxurious Lillies,Lily
2856139,Luxury Ferrero Rocher,Ferraro Rocher
98305,Magic Choco Moments,Magic Choco Moments
99149,Magic of White,Magic Of White
99150,Magnifique style,Magnifique Style
98926,Majestic Affinity,Majestic Affinity
99009,Majestic and Classic,Majestic And Classic
98415,Make Me Blush,Make Me Blush
99151,Make Up Her Mood,Make Up Her Mood
99043,Make Up Her Mood Today,Make Up Her Mood Today
2715110,Make Up Her Mood Today Standard,Make Up Her Mood Today Standard
99010,Making Your Day,Making Your Day
1777602,MANGO  Delight,Mango Delight
1777639,MANGO  Delight,Mango Delight
98552,Mango _1000_CAKMangA002,Mango Cake
99268,Mango _2000_CAKMangA003,Mango Cake
99271,Mango _3000_CAKMangA004,Mango Cake
99259,Mango _500_CAKMangA001,Mango Cake
1310609,MANGO CAKE - ONE KG,Mango Cake
3089811,Mango Cake (fnp agra),Mango Cake
2908521,Mango Cake 1 kg(FNP AGRA),Mango Cake
2908511,mango cake one kg(fnp agra L),Mango Cake
99512,Marigold Plant (Height Approx 12 Inches) _PLTMARIE001,Marigold Plant
367134,Marry Gold Mala,Marigold Mala
98581,Mars 51gms CHCMarsA001,Mars
99152,Marvelous and Melodious,Marvelous And Melodious
3334406,Marvelous Red Roses Bunch,Red Roses
99522,Mathura Peda 1kg_SWTMATHE002,Mathura Peda
99729,Matilde Vicenzi Millefoglie Mini Snack Puff Pastry Rolls Filled With Hazelnut Cream 75gm_PSGMATIE002,Matilde Vicenzi Millefoglie Mini Snack Puff Pastry Rolls Filled With Hazelnut Cream 75Gm_Psgmatie002
99715,Matilde Vicenzi Millefoglie Puff pastry sticks with butter 125gms_PSGMATIE003,Matilde Vicenzi Millefoglie Puff Pastry Sticks With Butter 125Gms_Psgmatie003
98673,Mauli-Rakhi GEGMAULA001,Rakhi
1311178,MEDIUM RECT GLASS,Medium Rect Glass
98867,Meet Me in Paradise,Meet Me In Paradise
98651,Mega Celebration,Mega Celebration
99154,Melodious Expression of love,Melodious Expression Of Love
99101,Memorable Moments,Memorable Moments
223726,Mesh Imp,Mesh Imp
98306,Mesmerizing Beauty,Mesmerizing Beauty
98760,Mesmerizing Charm,Mesmerizing Charm
98355,Mesmerizing Love,Mesmerizing Love
1336271,Message Card,Message Card
99572,Message Card GEGMessA002,Message Card
1336960,Message Cards with Address Printing,Message Card
99473,Message in a bottle_GEGMESSE001,Message In A Bottle_Gegmesse001
621098,Metal Basket,Metal Basket
1311144,METALIC Vase DE OVAL,Metalic Vase
99524,Mewa Bite 250gms_SWTMEWAE001,Mewa Bite 250Gms_Swtmewae001
2944043,Midnight Beauty Doughnut,Midnight Beauty Doughnut
3229915,Milk Bread(FNP BALUGANJ),Milk Bread
99530,Milk Cake 1kg_SWTMILKE001,Milk Cake
99536,Milk Cake 500gms_SWTMILKE002,Milk Cake
1311073,MINI BALL MUM SPRAY D.PINK,Mini Ball Mum Spray D.Pink
1311266,MINI FISH BOWL,Fish Bowl
620455,Mini Orchid Spray D.Purple,Orchids
620456,Mini Orchid Spray Green,Orchids
1310618,MINI OVAL GLASS,Glass Vase
3292760,Minion for you Cake 1kg Butterscotch(FNP BALUGANJ),Butter Scotch Cake
2972446,mix carnation(fnp agra),Carnations
3161634,Mix carnations,Carnations
735264,Mix Chocolate,Mix Chocolate
2939992,Mix chocolate(fnp agra),Mix Chocolate
2999758,Mix Chocolates,Mix Chocolate
3053503,mix chocolates,Mix Chocolate
98356,Mix Emotions,Mix Emotions
98939,Mix Feelings,Mix Feelings
99011,Mix Flowers n Cake,Flower And Cake Hamper
2782210,mix flowers(fnp agra L),Fresh Flower
2874378,mix flowers(fnp agra),Fresh Flower
98875,Mix Love,Mix Love
98737,Mix Love Hamper,Mix Love Hamper
98499,Mix N Match,Lily
2910863,mix rose(fnp agra L),Roses
2980186,Mix roses,Roses
2810863,Mix Roses (fnp agra),Roses
98803,Mix Roses N Greeting Card,Roses
3161635,mix roses( fnp agra),Roses
99157,Mix Seasonal Blooms,Mix Seasonal Blooms
98958,Mixed Beauty Delicacy,Mixed Beauty Delicacy
99058,Mixed Colored For Love,Mixed Colored For Love
675505,MIXED FRESH FRUIT,Fresh Fruits
2935853,mixed fruit,Fresh Fruits
99091,Mixed Roses N Lilies,Lily And Rose
3044572,MIXED ROSES N LILIES,Lily And Rose
3141308,Mixed Roses N Lilies Standard,Lily And Rose
1310615,MOCCA CAKE 500 GM,Mocca Cake
98822,Modern Basket,Modern Basket
98300,Modern Embrace,Modern Embrace
98500,Modern Romance,Modern Romance
99502,Mogra Plant_PLTMOGRE001,Mogra Plant
3202085,Moka Pastry(FNP BALUGANJ),Moka Pastry
620414,MOKARO Mokaro Orchid,Orchids
620413,MOKARO Spider Orchid,Orchids
367808,Money Plant Tree,Money Plant Tree
99503,Money Plant_PLTMONEE001,Money Plant Tree
99706,Monin Mojito Mint Flavoured 250ml_PSGMONIE001,Monin Mojito Mint Flavoured 250Ml_Psgmonie001
1311817,MOSS DRY,Moss Dry
620566,Moss Twig 2   (AKS 15-2),Moss Twig 2 (Aks 15-2)
1334998,Moti Choor Laddoo 500gms,Moti Choor
2722982,Moti Choor Love,Moti Choor
2957128,motichoor laddo 500 gm(fnp agra),Moti Choor
98557,Motichoor Laddoo 1Kg CHCMotiA003,Moti Choor
98563,Motichoor Laddoo 250gms CHCMotiA001,Moti Choor
2785175,Motichoor Laddoo 500 Gms,Moti Choor
98562,Motichoor Laddoo 500gms CHCMotiA002,Moti Choor
2934875,Muffins,Muffins
98738,Multicolored Carnations,Carnations
620892,Murga Jali Small,Invalid
99164,Music  Flowers and the Beloved,Music Flowers And The Beloved
99165,Musical Charm of Affection,Musical Charm Of Affection
98191,My Angel,My Angel
99012,My Beary Love,My Beary Love
98440,My Best Wishes EXDFNP96,Best Wishes
98207,My Colorful Wishes,My Colorful Wishes
98761,My Desires,My Desires
98790,My Emotions,My Emotions
98509,My Fondest Affection,My Fondest Affection
98927,My Sunshine,My Sunshine
99050,My Sweet Bouquet,My Sweet Bouquet
2973226,My Sweet Bouquet Deluxe,My Sweet Bouquet
3091729,My Sweet Bouquet Eggless Deluxe,My Sweet Bouquet
2752994,My Sweet Bouquet Eggless Standard,My Sweet Bouquet
2758591,My Sweet Bouquet Standard,My Sweet Bouquet
98307,My Sweet Thoughts,My Sweet Thoughts
98928,Myriad of Colours,Myriad Of Colours
99169,Mystic Beauty,Mystic Beauty
98795,Mystic Elegance,Mystic Elegance
3251786,Namkeen,Namkeen
1311270,NANAL STICK,Nanal Stick
621028,Nanal Stick (Pack of 25) Golden,Nanal Stick (Pack Of 25) Golden
1311510,Nanal Stick (Pack Of 25) Pink,Nanal Stick (Pack Of 25) Pink
621031,Nanal Stick (Pack of 25)Red,Nanal Stick (Pack Of 25)Red
621032,Nanal Stick W/burnt Effects-1 Mtr,Nanal Stick W/Burnt Effects-1 Mtr
98580,Nestle Kitkat 18gms CHCNestA001,Kitkat
98579,Nestle Kitkat 37gms CHCNestA002,Kitkat
2961597,Nestle KitKat Chocolates(FNP AGRA)1,Kitkat
99344,Nestle Munch Chocolate 14gms CHCNestA012,Munch
620927,Net Golden,Invalid
620926,Net White,Invalid
1336799,Net Yellow,Invalid
99665,NetPacking Pink GEGNetPA004,Invalid
99677,NetPacking Red GEGNetPA002,Invalid
99664,NetPacking White GEGNetPA005,Invalid
99667,NetPacking Yellow GEGNetPA003,Invalid
1712169,New Balloon,Party Balloon
1310999,NEW CARNATION BUNCH,Carnations
2720319,New Year 2018 Pineapple Cake Half kg,Pineapple Cake
2715348,NHD-029 Creepers  Green,Creeper
2715370,NHD-031-1 Folliage Screen,Nhd-031-1 Folliage Screen
2715326,NHD-050 Artificial Flower  Blue,Artificial Flower
2715308,NHD-063 Artificial Flower  blue shaded,Artificial Flower
621082,NK Big Cage,Nk Big Cage
1591396,NK Cage Big,Nk Cage Big
1590091,Non Wooven Golden Pack of (100),Invalid
1590092,Non Wooven Green( Pack of-100),Invalid
1590090,Non Wooven L.Blue ( Pack of 100 ),Invalid
223647,Non Wooven Off White ( Pack of-100),Invalid
620920,Non Wooven Off White ( Pack of-100),Invalid
223648,Non Wooven Orange (Pack of 100 ),Invalid
620921,Non Wooven Orange (Pack of 100 ),Invalid
1336303,Non Wooven Paper Green ,Invalid
1336273,Non Wooven Paper Light Blue,Invalid
1336275,Non Wooven Paper Off White,Invalid
1336077,Non Wooven Paper Pink,Invalid
1336302,Non Wooven Paper Purple ,Invalid
1336272,Non Wooven Paper Red ,Invalid
1336274,Non Wooven Paper White,Invalid
1336276,Non Wooven Paper Yellow,Invalid
